sentiment,text
1.0,Tôi thà dùng máy cũ như iphone samsung sony chứ không dùng hàng của a Tàu này đâu
1.0,Hàng TQ cho cũng không dùng
1.0,Mua rồi mới thấy cảnh tốt nhất không dùng sản _ phẩm china cho _ dù rẻ
1.0,Của rẻ là của ôi hãy là người tiêu _ dùng thông _ thái
1.0,Có  triệu tôi cũng KHÔNG Made in China
1.0,tôi đã dùng sony _ M  bây _ giờ đã bể màng _ hình tôi không muốn sửa nó vì M là một thất _ bại lớn của sony bộ _ nhớ quá ít chạy ứng _ dụng thông _ dụng thôi cũng làm hết dung _ lượng làm máy chậm
1.0,Bạn này hỏi như trả _ lời luôn nếu trong suy _ nghĩ của bạn thấy Sony tốt hơn ss rồi thì hỏi mọi người làm _ gì nữa Tốt nhất _ là cứ mua Sony đi cho đỡ phải lăn _ tăn vì ý _ kiến người khác mà mình không được dùng Sony Toi thì đã dùng đủ cả các loại rồi ý _ kiến chủ _ quan của tôi thì đt ss tốt hơn mọi mặt nếu cùng tầm tiền
1.0,Sony khi có truc trặc máy sửa _ chữa chính hãng đắt tiền lại không tốt Nghe đến Sony gio ớn đến tận cổ
1.0,Máy mình bị hư IC nguồn mang đến trung _ tâm bảo _ hành dăn kỹ là nếu phải chạy lai chuong _ trình thì khỏi sửa để mình lấy dữ _ liệu Vậy _ mà đến khi nhận máy mất hết hình _ ảnh tin nhắn Đã _ vậy về máy bị trầy mặt trong camera chup hình mờ xài được hơn  tháng máy die luôn
1.0,Lúc Z mới ra ngưỡng _ mộ vô _ cùng Mua lúc  cai mình  cái Ba mình một cái bạn _ gái một cái Giờ chỉ còn máy bạn _ gái mình xài chập _ chờn bỏ thì tiếc xài thì tức Thất _ vọng Sony toàn _ tập
1.0,Nhìn giống i _ Phone _  nhái thế giá này không biết bán được bao _ nhiêu cái
1.0,Samsung bán giá cao _ thế_này thì cạnh _ tranh với Apple kiểu gì đây Chả lẽ dòng S làm ra chỉ để thể _ hiện cho bằng bạn bằng bè là chính còn vẫn sống nhờ các máy tầm trung giá rẻ sao
1.0,Đắt hơn cả iphone thế _ mà mg cứ bảo ng dùng iphone là để khoe
1.0,Sau lưng có cái mụn _ nhọt rõ to Tổng _ thể thì đẹp nhưng nhìn cái camera rõ xấu
1.0,Camera vẫn chưa hết lồi ra Đúng là Samsung
1.0,Ra để cạnh _ tranh với Oppo hay _ sao mà xấu thế giá lại cao không tương _ xứng
1.0,đắt khác _ gì iphone đâu
1.0,Lại sử _ dụng chiêu cũ nữa đã xấu và hiệu _ năng thấp mà _ lại chào _ giá cao sau _ này ra giảm  phát  tr để lừa Sam _ Fans đây mà
1.0,Không có gì đặc _ sắc cả mặt sau xấu đến mức khó tin Thôi em xài Sony _ Z cho nó lành
1.0,xấu không the ta
1.0,xấu qua
1.0,Nghe _ nói LG _ G  có usd S mà giá này mua G ngon hơn nhiều
1.0,Thất _ vọng toàn _ tập không có gì thay _ đổi đột _ phá nhiều so với S và S  _ edge Tôi không mua mà sẽ chờ iphone _ 
1.0,Sony thì ít ống _ kính ít cả người dùng ít sự lựa _ chọn Sang canon e có _ thể chọn rất nhiều mẫu máy và rất nhiều ống _ kính phù _ hợp với nhu _ cầu người mới chơi A khuyên e chọn dòng entry level dòng  số D trở _ lên đến D và ống kit   tập chụp  thời _ gian rồi hãy đổi máy lên fullfame luôn với ống _ kính Chứ đừng qua dòng crop cao _ cấp rồi lại lên ff thì hơi tốn _ kém đó
1.0,Mình dùng Sony nhưng nghe _ nói Canon cho chất ảnh hồng _ hào của màu _ da do _ vậy chụp hình cưới thì hợp _ lý hơn Sony body không đắt ống _ kính đắt là do thương _ hiệu CZ và ít được hãng ống _ kính thứ  hỗ _ trợ như Canon và Nikon
1.0, tháng mùa _ hè thì thật _ là khổ khi mang theo cái smartphone nhất _ là lúc quần _ đùi áo _ phông đi trà đá thì chỉ có vứt nó ở nhà
1.0,Phải mua quần rộng và túi quần to hơn
1.0, lý _ do duy _ nhất không dùng đt màn lớn xài đt nhỏ mtb sướng hơn
1.0,Tôi khuyên bạn không nên mua sam sung Thực _ sự sam sung và Sony rất hay hỏng nhất _ là màn _ hình Tôi là thợ sc điện _ tử hai loại ấy hỏng quá nhiều Bạn nên mua LG tôi thấy đỡ hơn và cũng đẹp vừa túi _ tiền
1.0,toshiba mình thấy không bền bằng samsung bạn Chạm nước  cái là chập _ mạch hư liền Còn samsung người _ ta sử _ dụng keo chống ẩm đặc _ biệt cho linh _ kiện nên khả _ năng hư do nc sét nguồn điện rất ít luôn
1.0,Đồng _ ý với bạn mình từ Zen qua SF Mình khá hối _ hận vì chuyển qua SF vì camera chụp không được đẹp máy thỉnh _ thoảng bị lag mặc _ dù GB RAM không chơi game nặng nha
1.0,Cá _ nhân mình không chọn  máy này trống xấu lắm
1.0,Có giảm nữa cũng không có tiền mua
1.0,giá vẫn cao quá so với giá xuất _ xưởng
1.0,Thực _ ra iphone đang bị định _ giá không phải là giá _ trị thực của nó chỉ là iphone khôn hơn người _ ở chỗ lợi _ dụng thương _ hiệu để đẩy giá lên thôi Ai thích chạy theo thương _ hiệu thì mua không thì _ thôi Xét về cấu _ hình thì không bằng SS OP MS
1.0,Có mà Iphone giời đi _ nữa dùng một thời _ gian cũng chán như nhau
1.0,chỉ buồn cho ai dùng androi thời _ gian sau mua máy dùng đơ ra rồi lại khởi _ động lại máy dùng tiếp
1.0,Hàng cùi bắp giá đắt Lại còn nhái iphone để loa bên dưới nữa
1.0,Mấy con _ dòng A của anh sam chíp thì cùi mà giá trên trời
1.0,Pin yếu mà chơi không thay pin được LG tính làm _ gì đây
1.0,that ra minh không phai la tin _ do cua iphone nhung tat _ ca dong điện_thoại android dung mot thoi _ gian hay bi giat va lac treo may vo _ cung
1.0,Những gì cần làm đã làm hết ở những bản trước rồi Màn _ hình to thì đã to rồi Ram lớn cấu _ hình mạnh đều đã có rồi Gần _ như là không còn gì thông _ minh hơn để tích _ hợp với smartphone nữa rồi Trong khi ở Việt _ Nam mình thì có _ thể sử _ dụng được hết hiệu xuất của mấy cái đó đâu Rùa thi chạy với thỏ mà cứ tưởng mình chạy nhanh hơn là sao
1.0,Lại không có gì khác _ biệt
1.0,Ông SAMSUNG này đẻ như gà ấy chẳng ra _ hồn cái nào cả
1.0,Không biết mọi người dùng thế _ nào riêng tôi Hiệu _ năng thì được trong tầm giá Pin   ngày với sử _ dụng bình _ thường không nhiều tác _ vụ nặng Sim  hay bị trục _ trặc Máy tớ đã bị chết sim  sau khi mua  tháng Giờ dùng  sim Tổng_thể ok so giá với hiệu _ năng đáp _ ứng tốt các nhu _ cầu giải _ trí và công _ việc
1.0,Nếu _ không phải người sành _ sỏi công _ nghệ thì mua ip _  _ lock xác _ định là sống chung với lũ và sự hên xui
1.0,hầu _ như người bán họ đều nói không việc _ gì cả ngon như bản_quốc _ tế nhưng thực _ tế dùng sẽ khác hẳn vì khi đó đt sẽ mau hết pin đôi _ khi chả có sóng hay đơ khi vào mạng dùng tức anh _ ách khuyên bạn nếu mua nên mua bản_quốc _ tế cũ dùng cũng được thêm mấy trăm dùng sau _ này có lỗi gì hãng update sẽ hết ngay còn bản lock thì mãi _ mãi cục tức ở lại có vậy bản lock mới rẻ sau _ này lên g bạn lại phải ra quán cài lại sóng _ sánh vẫn kém
1.0,Không dùng hàng công _ nghệ TQ
1.0,Đối _ với mình hàng trung _ quốc vẫn luôn là ngôi_sao _ chổi
1.0,Cẩn _ thận china cài phần _ mềm gián _ điệp
0.0,Chuột ngon nhưng ghét mỗi _ tội là mấy miếng đệm quá kém
0.0,Dễ thất _ lạc Bluetooth _ Dongles là cái nào b
0.0,Mình thì không _ tài _ nào xài con Magic _ Mouse được chả ra làm _ sao cả Mình đang xài con Logitech _ M  cả năm nay đi chung với i _ Mac ngon choét
0.0,Theo như hình thì có _ thể tháo tấm thép trên nắp chuột nhằm giảm trọng _ lượng cho nó Các chuột cao _ cấp đều có thêm miếng thép để điều _ chỉnh trọng _ lượng chuột cho phù _ hợp với nhiều người dùng khác _ nhau
0.0,chuột bluetooth toàn tiền triệu hông vậy nè
0.0,cũng có con bluetooth của logitech Nặng quá khó _ chịu nên mổ nó ra dụt luôn cái miếng thép như con này cầm và vác đi vác lại khoái hơn hẳn tiếc là cho bà _ xã rồi Thích scroll của logitech dùng cảm _ biến _ quang không _ bao _ giờ bị hư nút cuộn như những con khác
0.0,Đang dùng G và Anywhere _  trong bài này G thì bị lỗi double click nhưng BH  năm nên cũng đỡ Anywhere _  thì Logitech nói là đã cải _ tiến cái nút hy _ vọng là không bị nữa
0.0,Nhà nghèo chỉ có thế
0.0,em dùng chuột rất phá Toi đời cỡ   con Logitech òi toàn hỏng phím chuột trái Từ hồi chuyển dùng Steelseries thấy có _ vẻ vòng đời sản _ phẩm lâu hơn bền vãi
0.0,quá đẹp nhưng em không có
0.0,Chuột không dây của Logitech giá cao quá thật _ ra nếu nói bền thì cũng chưa chắc vì mình xài qua mấy _ đời chuột không dây của Logi rùi vẫn mang đi bh như _ thường
0.0,cái giá thế _ này thì
0.0,ad tinhte review xong mất trinh con chuột rồi bán lại cho em nửa giá nhé
0.0,Mình thì con Mb  pin AA xài cho  tháng mua chỉ có k xài gần  năm Thế _ là đủ con này giá không yêu được
0.0,Đang dùng quen Logitech _ M 
0.0,  triệu sao chơi đây thôi dùng tạm con G Proteus _ Core _ Gaming _ Mouse  tr mới mua vậy
0.0,Đang dùng Logitech _ G  mà nhìn thấy con này mà
0.0,Giá em này ngang với chuột của Apple
0.0,Cho ổng Photoshop hoặc Game một lúc là ổng quăng ngay ấy mà không _ chừng còn chửi thêm điên _ rồ tệ cám lợn
0.0,Đưa mình xài giúp cho bác vứt chi _ phí vậy
0.0,đang xài ibuffalo _ BsMBB  xài phê giá bang   công _ nghệ blue focus chơi được  số mặt kính Giá con chuột này quá đắt
0.0,Magic _ mouse chỉ thích _ hợp lướt web văn _ phòng cơ _ bản thôi Chứ mấy ông làm đồ _ hoạ cầm con đó lên PÓ _ TAY
0.0,bác cho nó rơi từ tầng  xuống thể _ nào cũng được mua con mới
0.0,Tưởng k thì mua liền
0.0,Giá hơi chát tích_cực Mình xài con Fuhlen  năm nay vẫn tốt chuột _ quang bluetooth nhưng vẫn xài trên mặt kính vô _ tư Xài kèm cục pin AA xịn của Sanyo chắc phải   tháng mới hết pin
0.0,Mình xài chuột razer là ổn ùi
0.0,trùng _ hợp quá cũng đang dùng
0.0,Mở tung cả chuột ra nhìn chất vãi nhìn thấy hết nội _ thất
0.0,ơ _ hay Mình không được ý _ kiến vào topic này à Bạn không có ý _ kiến gì về topic thì đừng có phát _ biểu Con này không thích _ hợp cho Gaming designing thiết _ kế chuột nhỏ không thoải _ mái thì chỉ còn mỗi cái là thích _ hợp cho lướt web giải _ trí thì khác _ gì con magic mouse cho Mac không có multi _ touch hay gestures cho MAC hơn _ nữa giá này gần bằng con MM rồi thì dại gì đâm _ đầu vào mua nữa Ý _ kiến mình đưa ra là trên phương _ diện người dùng mac không dùng để cho gaming hay designing
0.0,mình vẫn trung _ thành với Presenter _ mouse _  của Microsoft
0.0,Tính ngày _ mai ghé svhouse lấy con anywhere _  này mà các bạn nói nó nhỏ sử _ dụng lâu không ổn Mình toàn dùng Photoshop_AI thì _ phải sao đây mình dùng macbook theo mọi người nên mua chuột game Logitech _ G  hay làm mua cái bản _ vẽ Wacom _ CTH  Chuột thì mua được dòng cao chứ bản vẻ chỉ mua được _ cái cùi bắp nhất của Wacom thôi Nản_Giúp em với mọi người ơi
0.0,Tại _ sao máy nào cũng có blue _ tooth mà phải gắn donge làm _ gì nhỉ
0.0,ngang _ ngửa có _ khi con này còn mắc hơn MM giá site của MM là  em này  mà bác
0.0,đầu phát bạn có _ thể dùng với máy bàn hoặc chuyển_qua___lại các máy khác muốn nhanh dùng tạm có phải đỡ mất thời _ gian dò _ tìm kết _ nối bluetooth không bạn  con chuột vừa dùng bluetooth vừa đầu phát quá tiện rồi còn gì
0.0,Minh cầm không biết _ bao _ nhiêu con chuột bluetooth rồi nhưng không_tài_nào máy laptop co thể detect được con chuột Mình cắm donge vào nó chạy luôn không có dò _ tìm vấn _ đề là trên laptop minh cắm donge vào mất _ tiêu một cổng usb có  cổng thôi_hà
0.0,Chuột này mua ở đâu bảo _ hành  năm vậy loa com vn chỉ có  năm
0.0,Minh mới mua con này các bác cho mình hỏi ngu tí vẫn biết là dùng đầu thu_phát wireless usb chắc _ chắn sẽ ngon hơn bluetooth nhiều nhưng em không nghĩ nó chênh nhau nhiều thế em dùng con này kết _ nối với bluetooth thì thấy nó cứ rùa rùa làm _ sao ấy di _ chuyển nó không lanh được như đầu usb mặc _ dù em đã chỉnh mọi thứ tối _ đa rồi đã dùng phầ _ mềm logitech option chỉnh cũng không thấy ngon hơn đươc magic _ mouse cũng lù _ đù lù _ đù chán với bọn bluetooth chỉ _ được _ cái là tiện hơn thôi các bác dùng rồi có thấy giống em không Em kết _ nối với MBP _  
0.0,Rất tốt nha bạn hơi cấn ngón _ cái chút vì có hai nút bấm gồ lên xài lâu cũng quen hơi nặng chút nếu bạn xài Mac nên đầu _ tư một con mighty để bàn con này đem đi _ lại về kết _ nối bluetooth thì cảm _ giác lag hơn Magic _ mouse còn nếu dùng usb receiver thì rất ngon battery thì mình dùng một tháng nay chưa hết không _ bao _ giờ Off nguồn
0.0,Mình vừa mua hôm _ nay chả thấy giật gì cả Trươc mua cũng có đọc topic này và tìm _ hiểu trên các trang nước _ ngoài Đa _ số đều bị giật do thằng bluetooth Macbook co vấn _ đề với wifi tắt wifi la không giật Một _ số bác và riêng mình thi dung El _ Captian _    hoàn _ toàn không thấy giật kể _ cả kết _ nối wifi
0.0,Để mình thử cập _ nhật xme sao tại đang dùng    Mình mới từ win chuyển sang mac Lúc đầu cũng tính mua con magic mouse nhưng cầm nó bé quá nên chuyển sang con MX này
0.0,Bớt thoii hả bac Mình thây so bluetooth với dùng pico unifying có khác gì đâu Bác thử ngắt wifi để bluetooth không xem có khá hơn không
0.0,tắt wifi the bình_thường Đã lion hệ bên Loa com xem họ có hướng giải _ quyết thế _ nào không
0.0,Mình mới mua  hôm _ nay thôi Lúc đầu cũng nghe _ nói giật nên tìm _ hiểu Lúc mua vác laptop ra test thấy không giật nên lấy Khoing biêt sau _ này có giật không
0.0,   macbook _ pro _ retine _  _ late _  bac
0.0,không mượt cụ _ thể ra _ sao bác Scroll không mượt hay la di chuột cũng không mượt
0.0,Giờ mình cũng chả biết con của mình z là phải ok không nưa mà thấy cắm usb reciver cũng z ak nên chắc ok
